idx,rank,player,playerid,war
13,102,Miguel Cabrera,cabremi01,64.7
13,103,Derek Jeter,jeterde01,64.7
13,104,Manny Ramirez,ramirma02,64.6
13,105,Jim Thome,thomeji01,64.3
13,106,Kenny Lofton,loftoke01,64.1
13,107,Dazzy Vance,vanceda01,63.8
13,108,Andruw Jones,jonesan01,63.7
13,109,Pee Wee Reese,reesepe01,63.7
13,110,Paul Molitor,molitpa01,63.6
13,111,Joe Cronin,cronijo01,63.6
13,112,Ted Lyons,lyonste01,63.5
13,113,David Cone,coneda01,63.2
13,114,Lou Boudreau,boudrlo01,63.0
13,115,Hal Newhouser,newhoha01,62.9
13,116,Graig Nettles,nettlgr01,62.8
13,117,Chase Utley,utleych01,62.8
13,118,Joe Jackson,jacksjo01,62.8
13,119,Frank Baker,bakerfr01,62.8
13,120,Ken Boyer,boyerke01,62.4
13,121,Rafael Palmeiro,palmera01,62.2
13,122,John Smoltz,smoltjo01,62.1
13,123,Lou Whitaker,whitalo01,62.0
13,124,Buddy Bell,bellbu01,61.8
13,125,Goose Goslin,gosligo01,61.8
13,126,Tim Raines,raineti01,61.6
13,127,Sal Bando,bandosa01,61.6
13,128,Jackie Robinson,robinja02,61.5
13,129,Todd Helton,heltoto01,61.4
13,130,Craig Biggio,biggicr01,61.4
13,131,Willie McCovey,mccovwi01,61.4
13,132,Eddie Murray,murraed02,61.3
13,133,Red Faber,faberre01,60.8
13,134,Andre Dawson,dawsoan01,60.8
13,135,Mark McGwire,mcgwima01,60.5
13,136,Keith Hernandez,hernake01,60.5
13,137,Reggie Smith,smithre06,60.4
13,138,Billy Williams,willibi01,60.2
13,139,Ivan Rodriguez,rodriiv01,59.7
13,140,Red Ruffing,ruffire01,59.6
13,141,Jim Edmonds,edmonji01,59.5
13,142,Tony Gwynn,gwynnto01,59.4
13,143,Eddie Cicotte,cicoted01,59.3
13,144,Dick Allen,allendi01,59.2
13,145,Mike Piazza,piazzmi01,59.1
13,146,Ichiro Suzuki,suzukic01,59.0
13,147,Bobby Abreu,abreubo01,59.0
13,148,Urban Shocker,shockur01,58.9
13,149,Sammy Sosa,sosasa01,58.6
13,150,Vladimir Guerrero,guerrvl01,58.4
14,1,Babe Ruth,ruthba01,151.0
14,2,Walter Johnson,johnswa01,142.4
14,3,Willie Mays,mayswi01,130.4
14,4,Barry Bonds,bondsba01,129.0
14,5,Rogers Hornsby,hornsro01,120.8
14,6,Ty Cobb,cobbty01,115.1
14,7,Ted Williams,willite01,114.2
14,8,Hank Aaron,aaronha01,112.2
14,9,Roger Clemens,clemero02,112.1
14,10,Lou Gehrig,gehrilo01,112.0
14,11,Pete Alexander,alexape01,109.8
14,12,Stan Musial,musiast01,109.1
14,13,Tris Speaker,speaktr01,109.0
14,14,Lefty Grove,grovele01,108.4
14,15,Honus Wagner,wagneho01,108.4
14,16,Alex Rodriguez,rodrial01,105.8
14,17,Eddie Collins,collied01,104.5
14,18,Christy Mathewson,mathech01,103.8
14,19,Mike Schmidt,schmimi01,103.1
14,20,Mickey Mantle,mantlmi01,101.0
14,21,Albert Pujols,pujolal01,98.2
14,22,Tom Seaver,seaveto01,97.4
14,23,Rickey Henderson,henderi01,95.9
14,24,Randy Johnson,johnsra05,95.9
14,25,Jimmie Foxx,foxxji01,94.8
14,26,Mel Ott,ottme01,92.7
14,27,Eddie Mathews,matheed01,92.1
14,28,Greg Maddux,maddugr01,91.0
14,29,Nap Lajoie,lajoina01,89.9
14,30,Frank Robinson,robinfr02,89.6
14,31,Bob Gibson,gibsobo01,89.3
14,32,Joe Morgan,morgajo02,89.2
14,33,Warren Spahn,spahnwa01,89.1
14,34,Roberto Clemente,clemero01,88.4
14,35,Phil Niekro,niekrph01,87.3
14,36,Bert Blyleven,blylebe01,87.3
14,37,Wade Boggs,boggswa01,85.7
14,38,Cal Ripken,ripkeca01,85.7
14,39,Gaylord Perry,perryga01,85.6
14,40,Pedro Martinez,martipe02,84.8
14,41,Carl Yastrzemski,yastrca01,84.2
14,42,Eddie Plank,planked01,83.9
14,43,George Brett,brettge01,82.2
14,44,Steve Carlton,carltst01,81.9
14,45,Ken Griffey,griffke02,81.7
14,46,Robin Roberts,roberro01,81.0
14,47,Al Kaline,kalinal01,79.5
14,48,Jeff Bagwell,bagweje01,79.3
14,49,Charlie Gehringer,gehrich01,79.3
14,50,Curt Schilling,schilcu01,79.2
14,51,Fergie Jenkins,jenkife01,78.9
14,52,Joe DiMaggio,dimagjo01,78.1
14,53,Adrian Beltre,beltrad01,77.6
14,54,Mike Mussina,mussimi01,76.0
14,55,Cy Young,youngcy01,75.2
14,56,Chipper Jones,jonesch06,74.9
14,57,Johnny Bench,benchjo01,74.4
14,58,Pete Rose,rosepe01,73.9
14,59,Rod Carew,carewro01,73.5
14,60,Reggie Jackson,jacksre01,73.4
14,61,Arky Vaughan,vaughar01,72.9
14,62,Brooks Robinson,robinbr01,72.9
14,63,Ron Santo,santoro01,72.2
14,64,Ozzie Smith,smithoz01,71.0
14,65,Luke Appling,applilu01,70.8
14,66,Johnny Mize,mizejo01,70.8
14,67,Harry Heilmann,heilmha01,70.5
14,68,Tom Glavine,glavito02,70.3
14,69,Larry Walker,walkela01,69.9
14,70,Sam Crawford,crawfsa01,69.7
14,71,Alan Trammell,trammal01,69.6
14,72,Roy Halladay,hallaro01,69.4
14,73,Robin Yount,yountro01,69.2
14,74,Carl Hubbell,hubbeca01,69.2
14,75,Jim Palmer,palmeji01,69.0
14,76,Frank Thomas,thomafr04,68.9
14,77,Rick Reuschel,reuscri01,68.5
14,78,Gary Carter,cartega01,68.5
14,79,Kevin Brown,brownke01,68.5
14,80,Ernie Banks,bankser01,68.4
14,81,Bobby Grich,grichbo01,68.4
14,82,Paul Waner,wanerpa01,68.4
14,83,Edgar Martinez,martied01,68.2
14,84,Nolan Ryan,ryanno01,68.2
14,85,Scott Rolen,rolensc01,68.1
14,86,Bob Feller,fellebo01,68.1
14,87,Don Drysdale,drysddo01,67.7
14,88,Derek Jeter,jeterde01,67.6
14,89,Frankie Frisch,friscfr01,67.5
14,90,Al Simmons,simmoal01,67.4
14,91,Barry Larkin,larkiba01,67.3
14,92,Roberto Alomar,alomaro01,67.0
14,93,Luis Tiant,tiantlu01,66.9
14,94,Ryne Sandberg,sandbry01,66.9
14,95,Carlos Beltran,beltrca01,66.8
14,96,Paul Molitor,molitpa01,66.8
14,97,Duke Snider,snidedu01,66.8
14,98,Jim Bunning,bunniji01,66.7
14,99,Manny Ramirez,ramirma02,66.7
14,100,Stan Coveleski,covelst01,66.4
14,101,Jim Thome,thomeji01,66.4
14,102,Ed Walsh,walshed01,66.3
14,103,Kenny Lofton,loftoke01,66.0
14,104,Ted Lyons,lyonste01,65.8
14,105,Pee Wee Reese,reesepe01,65.7
14,106,Lou Whitaker,whitalo01,65.6
14,107,Juan Marichal,maricju01,65.6
14,108,Graig Nettles,nettlgr01,65.2
14,109,Rafael Palmeiro,palmera01,65.1
14,110,John Smoltz,smoltjo01,65.0
14,111,Wes Ferrell,ferrewe01,64.9
14,112,Richie Ashburn,ashburi01,64.8
14,113,Miguel Cabrera,cabremi01,64.7
14,114,Joe Cronin,cronijo01,64.4
14,115,Goose Goslin,gosligo01,64.3
14,116,David Cone,coneda01,64.2
14,117,Dazzy Vance,vanceda01,64.1
14,118,Hal Newhouser,newhoha01,64.1
14,119,Andruw Jones,jonesan01,64.0
14,120,Buddy Bell,bellbu01,63.8
14,121,Eddie Murray,murraed02,63.7
14,122,Ken Boyer,boyerke01,63.6
14,123,Craig Biggio,biggicr01,63.5
14,124,Tim Raines,raineti01,63.4
14,125,Willie McCovey,mccovwi01,63.1
14,126,Red Faber,faberre01,63.1
14,127,Lou Boudreau,boudrlo01,63.0
14,128,Andre Dawson,dawsoan01,63.0
14,129,Reggie Smith,smithre06,62.9
14,130,Chase Utley,utleych01,62.8
14,131,Joe Jackson,jacksjo01,62.8
14,132,Frank Baker,bakerfr01,62.8
14,133,Ivan Rodriguez,rodriiv01,62.1
14,134,Billy Williams,willibi01,62.0
14,135,Mark McGwire,mcgwima01,62.0
14,136,Sal Bando,bandosa01,61.9
14,137,Red Ruffing,ruffire01,61.8
14,138,Todd Helton,heltoto01,61.7
14,139,Tony Gwynn,gwynnto01,61.6
14,140,Jackie Robinson,robinja02,61.5
14,141,Dwight Evans,evansdw01,60.9
14,142,Keith Hernandez,hernake01,60.8
14,143,Harmon Killebrew,killeha01,60.7
14,144,Bobby Abreu,abreubo01,60.6
14,145,Willie Randolph,randowi01,60.5
14,146,Jim Edmonds,edmonji01,60.5
14,147,Carlton Fisk,fiskca01,60.3
14,148,Bret Saberhagen,saberbr01,59.7
14,149,Ichiro Suzuki,suzukic01,59.6
14,150,Eddie Cicotte,cicoted01,59.6
15,1,Babe Ruth,ruthba01,158.4
15,2,Walter Johnson,johnswa01,147.7
15,3,Willie Mays,mayswi01,136.6
15,4,Barry Bonds,bondsba01,135.2
15,5,Rogers Hornsby,hornsro01,125.3
15,6,Ty Cobb,cobbty01,120.7
15,7,Hank Aaron,aaronha01,119.0
15,8,Ted Williams,willite01,118.1
15,9,Roger Clemens,clemero02,116.6
15,10,Tris Speaker,speaktr01,114.5
15,11,Pete Alexander,alexape01,113.9
15,12,Stan Musial,musiast01,113.7
15,13,Lou Gehrig,gehrilo01,112.4
15,14,Honus Wagner,wagneho01,111.3
15,15,Lefty Grove,grovele01,110.5
15,16,Alex Rodriguez,rodrial01,110.0
15,17,Eddie Collins,collied01,109.0
15,18,Mike Schmidt,schmimi01,105.0
15,19,Christy Mathewson,mathech01,104.1
15,20,Mickey Mantle,mantlmi01,103.9
15,21,Tom Seaver,seaveto01,101.4
15,22,Albert Pujols,pujolal01,99.7
15,23,Rickey Henderson,henderi01,99.5
15,24,Randy Johnson,johnsra05,98.2
15,25,Mel Ott,ottme01,97.4
15,26,Jimmie Foxx,foxxji01,96.3
15,27,Greg Maddux,maddugr01,94.7
15,28,Eddie Mathews,matheed01,94.4
15,29,Frank Robinson,robinfr02,93.9
15,30,Warren Spahn,spahnwa01,93.4
15,31,Joe Morgan,morgajo02,92.4
15,32,Roberto Clemente,clemero01,91.2
15,33,Bob Gibson,gibsobo01,90.8
15,34,Bert Blyleven,blylebe01,90.7
15,35,Phil Niekro,niekrph01,90.5
15,36,Nap Lajoie,lajoina01,90.0
15,37,Cal Ripken,ripkeca01,88.9
15,38,Gaylord Perry,perryga01,88.2
15,39,Wade Boggs,boggswa01,87.9
15,40,Carl Yastrzemski,yastrca01,87.0
15,41,Eddie Plank,planked01,86.8
15,42,Pedro Martinez,martipe02,85.6
15,43,George Brett,brettge01,84.8
15,44,Steve Carlton,carltst01,84.5
15,45,Robin Roberts,roberro01,84.0
15,46,Ken Griffey,griffke02,82.9
15,47,Al Kaline,kalinal01,82.5
15,48,Fergie Jenkins,jenkife01,82.0
15,49,Adrian Beltre,beltrad01,80.8
15,50,Curt Schilling,schilcu01,80.5
15,51,Charlie Gehringer,gehrich01,80.0
15,52,Jeff Bagwell,bagweje01,79.6
15,53,Mike Mussina,mussimi01,78.4
15,54,Joe DiMaggio,dimagjo01,78.1
15,55,Chipper Jones,jonesch06,77.6
15,56,Pete Rose,rosepe01,76.8
15,57,Rod Carew,carewro01,75.8
15,58,Brooks Robinson,robinbr01,75.7
15,59,Johnny Bench,benchjo01,75.5
15,60,Cy Young,youngcy01,75.2
15,61,Reggie Jackson,jacksre01,74.6
15,62,Ozzie Smith,smithoz01,73.1
15,63,Arky Vaughan,vaughar01,72.9
15,64,Tom Glavine,glavito02,72.9
15,65,Harry Heilmann,heilmha01,72.5
15,66,Sam Crawford,crawfsa01,72.5
15,67,Luke Appling,applilu01,72.5
15,68,Ron Santo,santoro01,72.2
15,69,Larry Walker,walkela01,71.5
15,70,Robin Yount,yountro01,71.1
15,71,Frank Thomas,thomafr04,71.1
15,72,Johnny Mize,mizejo01,71.0
15,73,Nolan Ryan,ryanno01,70.7
15,74,Alan Trammell,trammal01,70.6
15,75,Jim Palmer,palmeji01,70.1
15,76,Kevin Brown,brownke01,70.1
15,77,Carl Hubbell,hubbeca01,69.9
15,78,Rick Reuschel,reuscri01,69.9
15,79,Bobby Grich,grichbo01,69.8
15,80,Derek Jeter,jeterde01,69.8
15,81,Scott Rolen,rolensc01,69.7
15,82,Paul Waner,wanerpa01,69.6
15,83,Gary Carter,cartega01,69.5
15,84,Paul Molitor,molitpa01,69.5
15,85,Roy Halladay,hallaro01,69.4
15,86,Bob Feller,fellebo01,69.2
15,87,Lou Whitaker,whitalo01,69.1
15,88,Frankie Frisch,friscfr01,69.1
15,89,Luis Tiant,tiantlu01,68.8
15,90,Ernie Banks,bankser01,68.8
15,91,Al Simmons,simmoal01,68.6
15,92,Edgar Martinez,martied01,68.5
15,93,Barry Larkin,larkiba01,68.5
15,94,Jim Thome,thomeji01,68.4
15,95,Manny Ramirez,ramirma02,68.3
15,96,Rafael Palmeiro,palmera01,67.8
15,97,Don Drysdale,drysddo01,67.7
15,98,Ted Lyons,lyonste01,67.7
15,99,Carlos Beltran,beltrca01,67.7
15,100,Ryne Sandberg,sandbry01,67.7
15,101,Roberto Alomar,alomaro01,67.6
15,102,Kenny Lofton,loftoke01,67.4
15,103,Duke Snider,snidedu01,67.2
15,104,John Smoltz,smoltjo01,67.1
15,105,Jim Bunning,bunniji01,66.7
15,106,Graig Nettles,nettlgr01,66.5
15,107,Stan Coveleski,covelst01,66.4
15,108,Ed Walsh,walshed01,66.3
15,109,Pee Wee Reese,reesepe01,66.1
15,110,Goose Goslin,gosligo01,65.9
15,111,Eddie Murray,murraed02,65.7
15,112,Buddy Bell,bellbu01,65.6
15,113,Juan Marichal,maricju01,65.6
15,114,Andre Dawson,dawsoan01,65.1
15,115,Red Faber,faberre01,65.1
15,116,Joe Cronin,cronijo01,65.0
15,117,Tim Raines,raineti01,65.0
15,118,Wes Ferrell,ferrewe01,64.9
15,119,Craig Biggio,biggicr01,64.9
15,120,Reggie Smith,smithre06,64.9
15,121,Richie Ashburn,ashburi01,64.8
15,122,Willie McCovey,mccovwi01,64.7
15,123,Miguel Cabrera,cabremi01,64.7
15,124,Ivan Rodriguez,rodriiv01,64.6
15,125,Dazzy Vance,vanceda01,64.4
15,126,David Cone,coneda01,64.3
15,127,Andruw Jones,jonesan01,64.3
15,128,Hal Newhouser,newhoha01,64.3
15,129,Red Ruffing,ruffire01,64.0
15,130,Ken Boyer,boyerke01,63.6
15,131,Tony Gwynn,gwynnto01,63.5
15,132,Billy Williams,willibi01,63.2
15,133,Carlton Fisk,fiskca01,63.1
15,134,Lou Boudreau,boudrlo01,63.0
15,135,Willie Randolph,randowi01,62.9
15,136,Dwight Evans,evansdw01,62.9
15,137,Chase Utley,utleych01,62.8
15,138,Joe Jackson,jacksjo01,62.8
15,139,Frank Baker,bakerfr01,62.8
15,140,Mark McGwire,mcgwima01,62.2
15,141,Sal Bando,bandosa01,62.0
15,142,Todd Helton,heltoto01,61.8
15,143,Gary Sheffield,sheffga01,61.5
15,144,Jackie Robinson,robinja02,61.5
15,145,Dave Winfield,winfida01,61.4
15,146,Jim Edmonds,edmonji01,61.3
15,147,Harmon Killebrew,killeha01,61.2
15,148,Bobby Abreu,abreubo01,60.9
15,149,Keith Hernandez,hernake01,60.9
15,150,Dennis Eckersley,eckerde01,59.9
16,1,Babe Ruth,ruthba01,164.8
16,2,Walter Johnson,johnswa01,152.3
16,3,Willie Mays,mayswi01,141.8
16,4,Barry Bonds,bondsba01,141.4
16,5,Rogers Hornsby,hornsro01,126.4
16,6,Ty Cobb,cobbty01,126.2
16,7,Hank Aaron,aaronha01,125.2
16,8,Ted Williams,willite01,121.1
16,9,Roger Clemens,clemero02,120.7
16,10,Tris Speaker,speaktr01,119.9
16,11,Stan Musial,musiast01,117.8
16,12,Pete Alexander,alexape01,117.5
16,13,Honus Wagner,wagneho01,113.9
16,14,Alex Rodriguez,rodrial01,113.9
16,15,Eddie Collins,collied01,113.1
16,16,Lou Gehrig,gehrilo01,112.6
16,17,Lefty Grove,grovele01,110.5
16,18,Mike Schmidt,schmimi01,106.8
16,19,Mickey Mantle,mantlmi01,106.5
16,20,Tom Seaver,seaveto01,104.9
16,21,Christy Mathewson,mathech01,104.2
16,22,Rickey Henderson,henderi01,102.4
16,23,Mel Ott,ottme01,101.9
16,24,Randy Johnson,johnsra05,99.9
16,25,Albert Pujols,pujolal01,99.7
16,26,Greg Maddux,maddugr01,98.0
16,27,Frank Robinson,robinfr02,97.7
16,28,Jimmie Foxx,foxxji01,97.4
16,29,Warren Spahn,spahnwa01,96.7
16,30,Eddie Mathews,matheed01,96.2
16,31,Joe Morgan,morgajo02,95.1
16,32,Bert Blyleven,blylebe01,93.9
16,33,Roberto Clemente,clemero01,93.5
16,34,Phil Niekro,niekrph01,93.2
16,35,Cal Ripken,ripkeca01,91.5
16,36,Bob Gibson,gibsobo01,90.8
16,37,Gaylord Perry,perryga01,90.4
16,38,Nap Lajoie,lajoina01,90.0
16,39,Wade Boggs,boggswa01,89.9
16,40,Carl Yastrzemski,yastrca01,89.7
16,41,Eddie Plank,planked01,88.8
16,42,Steve Carlton,carltst01,86.9
16,43,Robin Roberts,roberro01,86.6
16,44,George Brett,brettge01,86.5
16,45,Pedro Martinez,martipe02,86.2
16,46,Al Kaline,kalinal01,85.3
16,47,Fergie Jenkins,jenkife01,84.7
16,48,Ken Griffey,griffke02,83.6
16,49,Adrian Beltre,beltrad01,82.8
16,50,Curt Schilling,schilcu01,81.6
16,51,Mike Mussina,mussimi01,80.6
16,52,Charlie Gehringer,gehrich01,80.5
16,53,Chipper Jones,jonesch06,80.2
16,54,Jeff Bagwell,bagweje01,79.6
16,55,Pete Rose,rosepe01,79.2
16,56,Joe DiMaggio,dimagjo01,78.1
16,57,Rod Carew,carewro01,77.9
16,58,Brooks Robinson,robinbr01,77.9
16,59,Reggie Jackson,jacksre01,75.7
16,60,Tom Glavine,glavito02,75.5
16,61,Johnny Bench,benchjo01,75.5
16,62,Cy Young,youngcy01,75.2
16,63,Ozzie Smith,smithoz01,74.7
16,64,Luke Appling,applilu01,74.0
16,65,Sam Crawford,crawfsa01,73.7
16,66,Nolan Ryan,ryanno01,73.1
16,67,Frank Thomas,thomafr04,73.0
16,68,Arky Vaughan,vaughar01,72.9
16,69,Larry Walker,walkela01,72.7
16,70,Robin Yount,yountro01,72.7
16,71,Harry Heilmann,heilmha01,72.5
16,72,Ron Santo,santoro01,72.2
16,73,Paul Molitor,molitpa01,71.8
16,74,Lou Whitaker,whitalo01,71.7
16,75,Derek Jeter,jeterde01,71.5
16,76,Alan Trammell,trammal01,71.4
16,77,Johnny Mize,mizejo01,71.0
16,78,Paul Waner,wanerpa01,70.8
16,79,Jim Palmer,palmeji01,70.8
16,80,Rick Reuschel,reuscri01,70.7
16,81,Bobby Grich,grichbo01,70.6
16,82,Kevin Brown,brownke01,70.4
16,83,Scott Rolen,rolensc01,70.3
16,84,Frankie Frisch,friscfr01,70.1
16,85,Rafael Palmeiro,palmera01,70.1
16,86,Gary Carter,cartega01,70.0
16,87,Carl Hubbell,hubbeca01,69.9
16,88,Jim Thome,thomeji01,69.9
16,89,Al Simmons,simmoal01,69.8
16,90,Ted Lyons,lyonste01,69.6
16,91,Bob Feller,fellebo01,69.6
16,92,Roy Halladay,hallaro01,69.4
16,93,Manny Ramirez,ramirma02,69.4
16,94,Barry Larkin,larkiba01,69.4
16,95,Ernie Banks,bankser01,69.0
16,96,Luis Tiant,tiantlu01,69.0
16,97,Edgar Martinez,martied01,68.7
16,98,John Smoltz,smoltjo01,68.4
16,99,Carlos Beltran,beltrca01,68.3
16,100,Kenny Lofton,loftoke01,68.1
16,101,Roberto Alomar,alomaro01,67.7
16,102,Don Drysdale,drysddo01,67.7
16,103,Ryne Sandberg,sandbry01,67.7
16,104,Duke Snider,snidedu01,67.4
16,105,Graig Nettles,nettlgr01,67.3
16,106,Eddie Murray,murraed02,67.3
16,107,Andre Dawson,dawsoan01,67.1
16,108,Ivan Rodriguez,rodriiv01,66.9
16,109,Red Faber,faberre01,66.9
16,110,Jim Bunning,bunniji01,66.7
16,111,Buddy Bell,bellbu01,66.5
16,112,Stan Coveleski,covelst01,66.4
16,113,Pee Wee Reese,reesepe01,66.4
16,114,Ed Walsh,walshed01,66.3
16,115,Tim Raines,raineti01,66.3
16,116,Goose Goslin,gosligo01,66.1
16,117,Craig Biggio,biggicr01,66.1
16,118,Willie McCovey,mccovwi01,66.0
16,119,Red Ruffing,ruffire01,66.0
16,120,Carlton Fisk,fiskca01,65.7
16,121,Juan Marichal,maricju01,65.6
16,122,Joe Cronin,cronijo01,65.6
16,123,Tony Gwynn,gwynnto01,65.2
16,124,Willie Randolph,randowi01,65.0
16,125,Wes Ferrell,ferrewe01,64.9
16,126,Reggie Smith,smithre06,64.9
16,127,Richie Ashburn,ashburi01,64.8
16,128,Miguel Cabrera,cabremi01,64.7
16,129,Hal Newhouser,newhoha01,64.4
16,130,Andruw Jones,jonesan01,64.4
16,131,Dazzy Vance,vanceda01,64.4
16,132,David Cone,coneda01,64.4
16,133,Dwight Evans,evansdw01,64.0
16,134,Billy Williams,willibi01,63.7
16,135,Ken Boyer,boyerke01,63.6
16,136,Dave Winfield,winfida01,63.2
16,137,Lou Boudreau,boudrlo01,63.0
16,138,Chase Utley,utleych01,62.8
16,139,Joe Jackson,jacksjo01,62.8
16,140,Frank Baker,bakerfr01,62.8
16,141,Mark McGwire,mcgwima01,62.2
16,142,Sal Bando,bandosa01,62.0
16,143,Gary Sheffield,sheffga01,61.9
16,144,Todd Helton,heltoto01,61.8
16,145,Jim Edmonds,edmonji01,61.5
16,146,Dennis Eckersley,eckerde01,61.5
16,147,Jackie Robinson,robinja02,61.5
16,148,Harmon Killebrew,killeha01,61.4
16,149,Bobby Abreu,abreubo01,60.9
16,150,Keith Hernandez,hernake01,60.9
17,1,Babe Ruth,ruthba01,171.0
17,2,Walter Johnson,johnswa01,156.3
17,3,Barry Bonds,bondsba01,147.2
17,4,Willie Mays,mayswi01,146.2
17,5,Ty Cobb,cobbty01,131.7
17,6,Hank Aaron,aaronha01,130.2
17,7,Rogers Hornsby,hornsro01,126.8
17,8,Tris Speaker,speaktr01,125.1
17,9,Roger Clemens,clemero02,124.2
17,10,Ted Williams,willite01,123.1
17,11,Stan Musial,musiast01,121.5
17,12,Pete Alexander,alexape01,120.0
17,13,Eddie Collins,collied01,117.0
17,14,Alex Rodriguez,rodrial01,117.0
17,15,Honus Wagner,wagneho01,113.9
17,16,Lou Gehrig,gehrilo01,112.6
17,17,Lefty Grove,grovele01,110.5
17,18,Mickey Mantle,mantlmi01,108.3
17,19,Tom Seaver,seaveto01,107.5
17,20,Mike Schmidt,schmimi01,106.9
17,21,Mel Ott,ottme01,105.7
17,22,Rickey Henderson,henderi01,104.6
17,23,Christy Mathewson,mathech01,104.2
17,24,Randy Johnson,johnsra05,101.6
17,25,Greg Maddux,maddugr01,101.2
17,26,Frank Robinson,robinfr02,101.1
17,27,Albert Pujols,pujolal01,99.7
17,28,Warren Spahn,spahnwa01,99.6
17,29,Jimmie Foxx,foxxji01,98.3
17,30,Joe Morgan,morgajo02,97.2
17,31,Eddie Mathews,matheed01,96.4
17,32,Bert Blyleven,blylebe01,96.1
17,33,Phil Niekro,niekrph01,95.4
17,34,Roberto Clemente,clemero01,94.8
17,35,Cal Ripken,ripkeca01,93.4
17,36,Gaylord Perry,perryga01,92.7
17,37,Carl Yastrzemski,yastrca01,92.0
17,38,Wade Boggs,boggswa01,91.3
17,39,Bob Gibson,gibsobo01,90.8
17,40,Eddie Plank,planked01,90.6
17,41,Nap Lajoie,lajoina01,90.0
17,42,Robin Roberts,roberro01,89.1
17,43,Steve Carlton,carltst01,89.0
17,44,George Brett,brettge01,87.9
17,45,Al Kaline,kalinal01,87.9
17,46,Pedro Martinez,martipe02,86.5
17,47,Fergie Jenkins,jenkife01,86.2
17,48,Ken Griffey,griffke02,84.2
17,49,Adrian Beltre,beltrad01,83.6
17,50,Chipper Jones,jonesch06,82.5
17,51,Mike Mussina,mussimi01,82.1
17,52,Curt Schilling,schilcu01,82.1
17,53,Pete Rose,rosepe01,80.9
17,54,Charlie Gehringer,gehrich01,80.6
17,55,Rod Carew,carewro01,79.7
17,56,Brooks Robinson,robinbr01,79.7
17,57,Jeff Bagwell,bagweje01,79.6
17,58,Joe DiMaggio,dimagjo01,78.1
17,59,Tom Glavine,glavito02,77.8
17,60,Reggie Jackson,jacksre01,76.6
17,61,Ozzie Smith,smithoz01,76.2
17,62,Johnny Bench,benchjo01,75.5
17,63,Cy Young,youngcy01,75.2
17,64,Nolan Ryan,ryanno01,75.0
17,65,Luke Appling,applilu01,75.0
17,66,Robin Yount,yountro01,74.2
17,67,Sam Crawford,crawfsa01,73.7
17,68,Lou Whitaker,whitalo01,73.5
17,69,Frank Thomas,thomafr04,73.4
17,70,Paul Molitor,molitpa01,73.3
17,71,Arky Vaughan,vaughar01,72.9
17,72,Larry Walker,walkela01,72.7
17,73,Derek Jeter,jeterde01,72.6
17,74,Harry Heilmann,heilmha01,72.5
17,75,Ron Santo,santoro01,72.2
17,76,Alan Trammell,trammal01,72.1
17,77,Paul Waner,wanerpa01,72.0
17,78,Ted Lyons,lyonste01,71.3
17,79,Jim Thome,thomeji01,71.3
17,80,Rick Reuschel,reuscri01,71.0
17,81,Jim Palmer,palmeji01,71.0
17,82,Johnny Mize,mizejo01,71.0
17,83,Bobby Grich,grichbo01,70.9
17,84,Rafael Palmeiro,palmera01,70.8
17,85,Kevin Brown,brownke01,70.5
17,86,Frankie Frisch,friscfr01,70.3
17,87,Scott Rolen,rolensc01,70.3
17,88,Manny Ramirez,ramirma02,70.3
17,89,Gary Carter,cartega01,70.1
17,90,Barry Larkin,larkiba01,70.1
17,91,Al Simmons,simmoal01,70.0
17,92,Carl Hubbell,hubbeca01,69.9
17,93,Bob Feller,fellebo01,69.7
17,94,John Smoltz,smoltjo01,69.5
17,95,Roy Halladay,hallaro01,69.4
17,96,Luis Tiant,tiantlu01,69.1
17,97,Ernie Banks,bankser01,69.0
17,98,Edgar Martinez,martied01,68.7
17,99,Carlos Beltran,beltrca01,68.6
17,100,Red Faber,faberre01,68.6
17,101,Eddie Murray,murraed02,68.5
17,102,Ivan Rodriguez,rodriiv01,68.3
17,103,Kenny Lofton,loftoke01,68.2
17,104,Graig Nettles,nettlgr01,68.0
17,105,Red Ruffing,ruffire01,67.9
17,106,Roberto Alomar,alomaro01,67.8
17,107,Don Drysdale,drysddo01,67.7
17,108,Ryne Sandberg,sandbry01,67.7
17,109,Carlton Fisk,fiskca01,67.6
17,110,Duke Snider,snidedu01,67.4
17,111,Tim Raines,raineti01,67.4
17,112,Andre Dawson,dawsoan01,67.1
17,113,Buddy Bell,bellbu01,66.9
17,114,Tony Gwynn,gwynnto01,66.8
17,115,Jim Bunning,bunniji01,66.7
17,116,Craig Biggio,biggicr01,66.5
17,117,Willie McCovey,mccovwi01,66.4
17,118,Stan Coveleski,covelst01,66.4
17,119,Pee Wee Reese,reesepe01,66.4
17,120,Goose Goslin,gosligo01,66.3
17,121,Ed Walsh,walshed01,66.3
17,122,Joe Cronin,cronijo01,65.9
17,123,Willie Randolph,randowi01,65.9
17,124,Juan Marichal,maricju01,65.6
17,125,Dwight Evans,evansdw01,64.9
17,126,Wes Ferrell,ferrewe01,64.9
17,127,Reggie Smith,smithre06,64.9
17,128,Richie Ashburn,ashburi01,64.8
17,129,Miguel Cabrera,cabremi01,64.7
17,130,Hal Newhouser,newhoha01,64.5
17,131,Andruw Jones,jonesan01,64.4
17,132,Dazzy Vance,vanceda01,64.4
17,133,David Cone,coneda01,64.4
