pitcher,npa,year,icpt_dra_0,icpt_dra_bases_outs,icpt_dra_bats_stadium,icpt_dra_batter,icpt_dra_catcher,icpt_dra_csaa,icpt_dra_fraa_bat_home_id,icpt_dra_full,icpt_dra_inn_bat_home_id,icpt_dra_inn_scorediff,icpt_dra_role,icpt_dra_temp_log,icpt_dra_umpire
jackm001,291,1999,-0.0124816745168397,-0.0124162295273505,-0.0142019163893399,-0.0121608537627845,-0.0107991660192274,-0.0114591501130276,-0.00896460903254148,-0.00431357516611213,-0.00696940564525563,-0.00578047761372176,-0.0107587718219634,-0.0121753420125373,-0.01253666068793
jarvk001,75,1999,0.0229184701008291,0.0226991376902513,0.0181831187372534,0.0235193310096211,0.0176216136806144,0.0222419531486363,0.0181418610887086,0.0148388648628063,0.021249801023593,0.0204764808109942,0.0231442845919104,0.0231616012798188,0.0226933111569328
jimej001,727,1999,-0.00306218962673749,-0.00280622638658338,0.000241325277119319,-0.00339018880350481,-0.00301069048765401,0.000230932315222586,-0.0038632319124178,-0.000477449534078041,-0.00393875782976029,-0.00351551507841434,-0.00508278168196356,-0.00350244664948963,-0.00314887479036631
johnd003,368,1999,-0.0124466519042433,-0.0123157158390332,-0.0130517517557435,-0.0133665765297347,-0.0104821765410102,-0.0162080481431296,-0.00901410288848731,-0.0127502261063412,-0.013245923530681,-0.0130591067711189,-0.0117571106963631,-0.0133121872017976,-0.0126841098788191
johnj006,262,1999,-0.0237568078322502,-0.023758217349728,-0.0180547649603268,-0.0248870411696806,-0.0186212924915085,-0.0238853440995011,-0.0231584408069588,-0.0156066340552855,-0.0208963467178551,-0.0209746167302216,-0.0221241707007159,-0.0233804864772148,-0.0233448464971134
johnj007,514,1999,-0.00210971771317336,-0.00178171974654408,-0.00280995002158147,-0.00190256429313093,-0.000834468662964744,-0.00451829788645012,0.000105738375443144,-0.00288185946997601,-0.00278250874282222,-0.00221437222794894,-0.00389990589374511,-0.00318197052667857,-0.00202872331021905
johnj008,21,1999,0.0062757260302756,0.0059598518233938,0.00442473563637174,0.00671952444283763,0.00460275765620271,0.00619456096296543,0.00522233781563367,0.00385807030019383,0.00587156281101527,0.00548816834972864,0.00645990177065083,0.0058602332154092,0.00628018704830202
johnm002,44,1999,0.00648158938463117,0.00645715385834698,0.00329169684270179,0.00662761461254647,0.00499956327112036,0.00604526717117052,0.00508900583511429,0.00241364346763405,0.0060206675119706,0.00576300722763658,0.00647723183115886,0.00643746377702167,0.006237750703825
johnr005,1079,1999,-0.0458667163500423,-0.0457873357701357,-0.037332947951197,-0.04390095505512,-0.0358903343912404,-0.0366662581473399,-0.0390474190176592,-0.0263581270757564,-0.0461827169204827,-0.0452151035836747,-0.0482460336225582,-0.047488288110006,-0.0452187235369787
joneb003,253,1999,-0.00525153498539329,-0.00539360802048439,-0.00484274908268013,-0.00223092504465876,-0.00157428714983962,-0.00368479686113413,-0.0043869860603314,0.000763285800149856,-0.00529478318154086,-0.00527788475663379,-0.0061906594221498,-0.00338624542711817,-0.00477180754006831
joneb004,546,1999,0.0235661754845026,0.0236544847967661,0.0103082159018021,0.0238220356991183,0.0149274522732955,0.0211038994697486,0.0142308380571075,-0.000366932453315607,0.0221488393521752,0.0217447791217519,0.0221361698906301,0.0229500966848928,0.0240127298270799
joned001,430,1999,-0.0144095220156084,-0.0146405504061023,-0.0135526729290183,-0.014430423996365,-0.0118022132889905,-0.0115157787898887,-0.0159768295118541,-0.00925237565031118,-0.0133537091569755,-0.012576504871203,-0.0122791177379338,-0.0134477876427784,-0.0147168884420552
jonet003,287,1999,-0.00172190073007844,-0.00170885772148946,-0.00296655977900715,-0.00309127477500147,-0.00210587776139598,-0.000553977590843802,-0.00038288153230637,0.000898736939415265,0.00268900105881692,0.00322561805790694,-2.66641511354525e-05,-0.00169323078799983,-0.00182960664185918
juddm001,120,1999,-0.00186380408562869,-0.00210310942564832,8.06457099372986e-05,-0.00134317160491112,-0.00108149045660792,-0.00248480588174163,-0.00132528126764443,-0.000791346256761324,-0.00220284548874928,-0.00209669949194297,-0.0022771531576009,-0.00178309268836815,-0.00177135498730649
judej001,29,1999,0.00486597918814551,0.00493433156121294,0.0040869473588082,0.00600843864422902,0.00399191070721987,0.00444552520057038,0.00377345192923159,0.00357385537145419,0.00433051098659516,0.00419656101549844,0.00480921497437607,0.0049949133979266,0.00479344767216479
kamis001,248,1999,-0.0100421208038938,-0.00941939658977876,-0.00975051365509469,-0.0101998948078532,-0.00812108312917028,-0.0128866081191319,-0.00682924289441159,-0.00641252855381672,-0.00815991513826337,-0.00777459025486727,-0.00899679661413346,-0.0111507399957593,-0.00998789545600689
karcm001,80,1999,-0.00315150198774275,-0.00288587478540875,-0.00236937282731133,-0.00344774245051396,-0.00307236309395961,-0.0036530347133514,-0.00245432943865041,-0.00267215422762877,-0.00329151941372581,-0.00348086781472041,-0.00248262533527582,-0.0030774294132054,-0.00316065619759981
karls001,885,1999,0.00886220226423384,0.00918834664113018,0.0112395346302286,0.00941235335547567,0.00771105689631704,0.00932961238876744,0.00573474521557002,0.00517971986368509,0.00746355785245526,0.00757112773953239,0.00659068608467486,0.00893397412524605,0.00921184773407398
karss001,323,1999,-0.0154413085070223,-0.0154918660266697,-0.017921442232769,-0.0153027732136846,-0.0126401867149099,-0.0136345720883887,-0.0115750423674134,-0.0093374334169372,-0.0142363601485125,-0.0139114205288444,-0.0141528709568069,-0.0150064986321433,-0.0155747157994427
kidam001,292,1999,0.00484497226238816,0.00484601859425834,0.00240939063307158,0.00610794756292405,0.00342335871581849,0.00609800657035017,0.00463172604392507,0.00469410319042528,0.00515573542253445,0.00461211713061498,0.00654948322927378,0.00527419321353259,0.00470325995974858
kiled001,887,1999,0.0230828920413013,0.0227322849205959,0.00686190822075095,0.0237155337223455,0.0141806508961616,0.0206534719994155,0.0126402580268615,-0.00581981877276963,0.0214241695062238,0.0216454636591128,0.0207998699590418,0.0227854335393713,0.0229204472251451
kim-b001,121,1999,-0.00342191313447891,-0.00362412777987038,-0.00200048599954991,-0.00412292531660479,-0.00116484158166261,-0.00155217194333639,-0.00173745951414308,0.000714990497916698,-0.00230695521834577,-0.00220740727000148,-0.00248765573744446,-0.00367181678586516,-0.00334449901788008
kingc001,6,1999,0.00117861446095097,0.00113382829860635,0.000988841920944222,0.00147855756714723,0.000860492576990149,0.00117292550282712,0.000863117383031478,0.000971924613914336,0.00130716322803479,0.00116922172786007,0.00123432729408938,0.00117776793163162,0.00122195390411612
kingr001,50,1999,0.00623214661924483,0.0062598822361254,0.00502259769425425,0.00678404452120717,0.00411888832604553,0.00542991570759816,0.00503034328578607,0.00386269475336365,0.00618740824278306,0.0055235033317276,0.00666072702272443,0.00591038778711901,0.00611511724571299
klins002,297,1999,-0.0128623533945235,-0.0126082143660678,-0.0102390703554011,-0.0154600393568279,-0.0097744447917552,-0.0128871391763266,-0.0123437126129367,-0.00988116991848878,-0.0118132964004539,-0.0116388160836251,-0.011118272622782,-0.0132380135794645,-0.0124591531692772
kochb001,272,1999,-0.01461315374229,-0.0145429287369746,-0.0145807473533798,-0.0154668185028722,-0.0124063083131386,-0.0131559813319079,-0.0125822172478675,-0.00837837469338261,-0.0102589334418931,-0.00961482865840596,-0.0129553701646272,-0.0149448182119618,-0.0146087961046753
kolbd001,139,1999,-0.00260492968857916,-0.00242060063163719,-0.00454377212269822,-0.00143287844071448,-0.00252785403430131,-0.00161675078442021,-0.00351490458594748,-0.0020089955251531,-0.00316903447095172,-0.00270893875493174,-0.00156772955400832,-0.0031925474507573,-0.00286687039663582
kubej001,42,1999,0.00226564646097855,0.00231432972632066,0.00255453643553442,0.00228509301254951,0.00184468023829157,0.00182756909702738,0.00237115736581732,0.00297639815009345,0.00314250992258009,0.00244565267065452,0.00263747737007154,0.00249986516580413,0.00227173883051218
kubit001,58,1999,0.00483244511753552,0.0049348238458359,0.00368159402673703,0.00471946372518423,0.00356328896555775,0.00480762782121645,0.00331433163255552,0.00296317118293784,0.00419705600159206,0.00414981836042384,0.00532593187234607,0.0046817294189196,0.00469692037215683
langm001,274,1999,0.00673920849914052,0.00657039470387237,0.00374717335268321,0.00756557213985927,0.00488147198861012,0.00713752471392766,0.00712684645428433,0.00589859833803779,0.00527586225622486,0.00572471859343813,0.00712533289790023,0.00697299647102187,0.00674941209379989
laxtb001,50,1999,0.0060247650413243,0.00540403883689837,0.00476900435158197,0.00665324941483706,0.00448858489754953,0.00608499160507186,0.004471962639848,0.00361071801177532,0.00550146152159425,0.00544440333230037,0.00578950609176572,0.00607253748953052,0.0058272885730307
lee-c002,6,1999,0.00292182160571773,0.00286189016183796,0.0021599631176878,0.00272115452305477,0.00213895075330432,0.00281525543124397,0.00233743082230493,0.00171305156938995,0.00323756279333646,0.00281854010247119,0.00297389354018511,0.00288512404085635,0.00290037240968917
lee-d003,212,1999,-0.00493121766674309,-0.00481748046768954,-0.0128534766188924,-0.0034193087046355,-0.00682153986257639,-0.00592399671221421,-0.00885806905521102,-0.0133960157594185,-0.00468299291074425,-0.00463537818162305,-0.00352764506008738,-0.00545336380303242,-0.00492372854702232
leita001,891,1999,-0.00793307081649686,-0.00819031260745805,-0.000999329582177164,-0.00624722287055196,-0.00178981851415071,-0.00520790078205568,-0.00503312910857968,0.00232753013639375,-0.00880425059776166,-0.00857498209979056,-0.0101979744559996,-0.00837428100727027,-0.00748761677288576
leitm001,6,1999,0.000765645114582539,0.000770365377939716,0.000165912573760746,0.00107076426790162,0.000484477387047665,0.000679640440006007,0.000565951250914454,0.000306239276736371,0.000747615311610672,0.000718962275893076,0.000822220484080364,0.000784386900823186,0.000731526911854622
leskc001,382,1999,0.00367097507109025,0.00336056740237543,-0.00843101570393666,0.00508934835926118,-0.00112339062167174,0.00238683013412626,-0.00302974627319991,-0.0120359393426772,0.00323306815705799,0.00254980195063686,0.00565687491110074,0.00350749350447862,0.0034853791617515
levia001,349,1999,-0.007637835971877,-0.00758311216749741,-0.00524985537761047,-0.00893383854035314,-0.00564238123136175,-0.00933412056035855,-0.00218580536986909,-0.00469111354883166,-0.00821771063209091,-0.00899248585450851,-0.00588008114013173,-0.00725737272670818,-0.00783436562278215
lidlc001,24,1999,0.00344824788120223,0.00328016740414075,0.00285907037296907,0.00442272624047747,0.00216843713247414,0.00328918906214776,0.00203356824469697,0.00235019035979937,0.00346615895843024,0.00359375614819987,0.0034976199439477,0.00346417629044816,0.00334219933187378
liebj001,875,1999,-0.00952615896908182,-0.00967096250363208,-0.0094544268043654,-0.0100090719094939,-0.0123366374741114,-0.0121455237096209,-0.0114830545126933,-0.0184435409869518,-0.0100858826467425,-0.010123557065813,-0.0117764362238466,-0.00920433401173856,-0.00913061334596818
lillt001,110,1999,0.0122108256246407,0.0122329558360858,0.0122789128988482,0.0140589411118723,0.0100866478367038,0.0116630340527652,0.00946700550487811,0.00959986057147431,0.0112279993662026,0.0109049822830995,0.0120392795153937,0.0123314912894447,0.0121774120277613
limaj001,1024,1999,-0.0201328569226991,-0.0199767838029853,-0.013991654089581,-0.0189733294053543,-0.012036249820763,-0.0183437764346337,-0.0172996435357492,-0.012197174331802,-0.0209706009991809,-0.0204162165996436,-0.0224909382579339,-0.0202955248271044,-0.0202318303057403
lincm001,353,1999,0.0138962522783343,0.0138062190157657,0.0120824833876043,0.0105305198735816,0.0116506965213549,0.0143076457061959,0.0116737356682925,0.00544270671281584,0.0131583039284503,0.0126191530087867,0.0126928320646636,0.01468589128834,0.0137526019520189
lintd001,264,1999,0.0137069074354673,0.0137998532376924,0.0100745378483029,0.013897489613435,0.0116713565983754,0.0120202352827599,0.0138517094057383,0.00992164795087909,0.0125392756421189,0.0121782942316627,0.0130217727804294,0.0138315737872041,0.013363690996678
liraf001,20,1999,0.00785177836451494,0.00809160541050875,0.00635075281172843,0.00732925718825039,0.00569996300281572,0.00742499794285589,0.0063016711739975,0.00509424921354512,0.00706885884624885,0.00689800304766245,0.00802377880839219,0.00831176660831168,0.0077338764944012
lloyg001,301,1999,-0.00161771034062478,-0.00129715722853634,-0.00222093761280294,-0.0025827525445316,-0.00177786602083779,-0.000648166990695303,-0.00143590016880876,0.00106882952708744,0.000177684982280102,0.000378776530504293,0.00012596396457326,-0.00157157660601456,-0.00175068102116429
loaie001,517,1999,-0.0108167673461168,-0.0107291321267332,-0.014232391189628,-0.00920394102775536,-0.0104706160835326,-0.00907923322102332,-0.012435515905825,-0.0121702990136739,-0.0112740456525485,-0.0110773428358783,-0.0116089512580983,-0.0123699166486877,-0.0108796937515012
loewc001,385,1999,-0.00637041565425219,-0.00634359290307883,-0.00537013731245458,-0.00551645918290827,-0.00624825892775456,-0.00560699591690756,-0.00166800915907631,-0.00238396605582076,-0.00666759777698319,-0.00659156860602564,-0.00763608751220525,-0.00573428015127452,-0.00575996668095385
loisr001,69,1999,0.00437082271670072,0.00431917180805554,0.00444765703322453,0.00492870936905792,0.00302404245203643,0.00298625573811119,0.00398701624947927,0.00452617462619759,0.00545011778872823,0.00453482992021133,0.00494749143315879,0.00484272572808427,0.00440906056278677
loopb001,370,1999,-0.0038192246461174,-0.00401863307392875,0.00138294920284487,-0.00493254606926182,-0.00379100406365519,-0.00440514769479305,-0.00406859461475978,-0.000852383279798886,-0.00314079118094087,-0.00377705703936134,-0.0018584782453485,-0.00476743531507455,-0.00347567501071694
lopea002,281,1999,-0.00827712958845107,-0.00783725264811064,-0.00757650069222621,-0.00844816386523597,-0.0097147012096972,-0.00783173721778821,-0.0110227939043505,-0.00754073667437638,-0.00762138982728363,-0.00720572222807496,-0.00659489229540122,-0.00815041078548212,-0.00845458134019707
lorra001,272,1999,0.00314031673935156,0.0027954729951943,0.00352516614852453,0.00363434183525727,-3.67415733532702e-05,0.00120925986675648,-0.000712195191318466,-0.00314519938085338,0.00266610090265489,0.00259146224283334,0.00183254092357735,0.00286991073171675,0.00359637179171454
lowed001,436,1999,-0.0347547000498461,-0.0345205984342001,-0.0319181193081328,-0.0356783421361593,-0.0252820864665792,-0.0300044579993526,-0.0270968913850512,-0.0199360959637984,-0.0327247615610041,-0.0316214181167037,-0.0325883276819285,-0.0348601495571241,-0.0349311453266867
lowes001,406,1999,-0.00420353174700954,-0.00411532055112596,-0.00412548326537632,-0.00520315286527204,-0.00498653845077475,-0.00342047449070372,-0.00544775887756929,-0.00423981943768391,-0.00505115546468448,-0.0054052282520991,-0.00214457765145346,-0.00368077937606969,-0.00443724440890749
ludwe001,8,1999,0.0033252397850395,0.00310289454190329,0.00275482919627288,0.00385155931929556,0.00250286180336445,0.00325589202713223,0.00258361615790523,0.0022044931798946,0.00295629485080482,0.00286025013975185,0.00339553861618333,0.0033843382183348,0.00323633973174008
luebl001,199,1999,-0.000966191686823251,-0.000961142846014717,-0.00155442769850119,-0.000385024717306016,-0.000929767493152448,0.000353444881110598,-0.0002729521095865,0.000325105761871881,-0.000960260436356186,-0.00108820029897228,-0.00202919114600805,-0.00208981380018834,-0.000804882993105466
lundd001,106,1999,0.00422836720880012,0.00435494257655395,0.00357084127191545,0.00475942307044287,0.00287242789911651,0.00423352432163286,0.00274259067026082,0.00374432425835688,0.00427582198033642,0.00384076059101573,0.00505740559064345,0.005103984622583,0.00407061333715126
maddg002,940,1999,-0.0136036504819819,-0.0137203035784447,-0.00653644212450426,-0.0138610074969153,-0.00250675603346892,-0.00439089999530935,-0.0086754606039413,0.00311740088302976,-0.0139931467842972,-0.0140187129207049,-0.0159042042445946,-0.0144993487178584,-0.0132703174535634
maddm002,260,1999,-0.00499558645944705,-0.00485557263127908,-0.002260703515466,-0.00582801617337203,-0.00348004456231325,-0.00648028215241082,-0.0041151866217736,-0.00240553737214712,-0.00370704733379271,-0.00397299399540199,-0.00339525395762772,-0.00487272309342504,-0.00479028857843932
magnm001,299,1999,-0.0146577304003508,-0.0149847523707896,-0.0121873249787228,-0.0158749866487078,-0.0114851798145929,-0.0157383231737945,-0.0087252533712317,-0.0096449199119979,-0.0147934957654391,-0.0149857553891737,-0.0129045822928321,-0.0143497304844102,-0.0149870024965984
mahar001,68,1999,-0.0216239821640387,-0.0213017279625986,-0.0178855891596852,-0.0219289265399853,-0.0166663416490076,-0.020323732143634,-0.0183865176184417,-0.0139076821730204,-0.0207544566479597,-0.0201718392802146,-0.0212967435170351,-0.0218554215705774,-0.0214320783261747
mahop001,264,1999,-0.0142922375548604,-0.0144296769939255,-0.0104296129062661,-0.0144814494079116,-0.00900588874475835,-0.0124142705962414,-0.00998349842266318,-0.00472154153742672,-0.0132849506849248,-0.0135119867121489,-0.0126645378737543,-0.0150847373472058,-0.0139831134237773
mantm001,284,1999,-0.0153210276211279,-0.0149568471504839,-0.0111562748764763,-0.0166771483550311,-0.0116555270843609,-0.0136577091755185,-0.0131142867611127,-0.00531923643943052,-0.0102194420989577,-0.00941181423375586,-0.0136190921089836,-0.0157614717186076,-0.0150033609429657
manzj001,80,1999,-0.000576882770339494,-0.000841416795496867,0.000251741753169852,0.000669314514871216,0.000652410946898959,3.54101611229429e-05,-0.00074086149836762,0.00122205803287728,-0.00140471030673854,-0.00131957547378609,8.73957943409425e-05,-0.000288247731295497,-0.000371844344242702
martd004,47,1999,0.0132509097047862,0.0132547768325459,0.011455708965313,0.0130499655207659,0.00892267770136488,0.0123575467856692,0.0100134783443444,0.00800110610705063,0.0121220031526003,0.0117184114374857,0.0136421907257388,0.0131846925938729,0.0128931908445626
martp001,835,1999,-0.0577384414262965,-0.0578352832293511,-0.0553915786946988,-0.0591234345373547,-0.0452857077345291,-0.0512575411616427,-0.0488246814182802,-0.045231655200243,-0.057132276307791,-0.0564516189248509,-0.0598045571657862,-0.0571440086051609,-0.0574673277388015
martr002,84,1999,-0.00884611320954296,-0.00882335193980245,-0.00851111078278927,-0.00958680363497002,-0.00562091487979836,-0.00811475275800417,-0.00622199863611391,-0.00612816343439709,-0.00839710928604497,-0.00815875587752156,-0.00938013489358858,-0.00901111426555404,-0.0087871213145328
martt003,44,1999,0.00405097131594598,0.00406322194967595,0.00195378327814592,0.00348728437705568,0.00311526292943447,0.00420702195338806,0.0040648153809586,0.0028858367964485,0.00438375024212848,0.00421333498362546,0.00443564394356481,0.00410282350262561,0.0038366280739294
masao001,300,1999,-0.0060796664205948,-0.00612512152489128,-0.00197547673237627,-0.00756182378137561,-0.00421572918292588,-0.00757888264854483,-0.00429684012957673,-0.00188253178375324,-0.00634960645850754,-0.0065679077038698,-0.00433383046778514,-0.00601248859626644,-0.00602730712088469
matht001,175,1999,0.000277906456120322,0.000201392664749615,-0.00220705560158648,-0.000302909552609829,-0.00171101572669041,-0.00142251048543962,0.00304097065687858,-0.00160613191385802,0.000510170202960119,0.000133348489370887,0.00123718689063181,-0.000111298851058237,0.000114263572779806
matht002,242,1999,-0.0175790101528912,-0.0174414299911736,-0.0157501198619199,-0.0186905909147059,-0.0139505776667802,-0.01528811276742,-0.0170274138700874,-0.0113393615558948,-0.0159705244546068,-0.0155598902398963,-0.0160320785004403,-0.0168461547511658,-0.0176151723371758
maysj001,747,1999,-0.00124594761376602,-0.00105718955700324,-0.00102641360897504,-0.00245028885118212,-0.00116510439464155,-0.0010805950192878,-0.00170392249300907,-0.00646960985672116,-0.00187090859844056,-0.00234547782300308,-0.00178692210121177,-0.00132477064416707,-0.00125469004658211
mccuj001,25,1999,0.00887399287483516,0.00882807034182173,0.00765350630705253,0.00989591704110273,0.00693852095410625,0.00870375954916064,0.00741034568465381,0.0063670435912445,0.0078129969543166,0.00789304246876808,0.00908851685089255,0.00891104257383639,0.00877949235376783
mcdoj001,93,1999,0.0098558227362245,0.00979828995658407,0.00853567880955087,0.00970602114685497,0.00780225008576969,0.00881229093811902,0.00977182377140192,0.00642113092244538,0.00894465044018553,0.00896047458649724,0.00924052506267195,0.0095322103729955,0.00978742464312061
mcelc001,251,1999,0.0111535430810063,0.0109683502827441,0.00310069109795964,0.0124903519643433,0.00711412748347425,0.00974338323255774,0.00683334986319655,0.00190929447671607,0.0115175086050719,0.011111573670894,0.012697504496023,0.0114393583209658,0.0111083389975874
mcglk001,298,1999,-0.0129671919817514,-0.013153741069534,-0.00771521505517232,-0.0136874723769067,-0.00689482092429011,-0.0102282760820571,-0.00914964382444325,-0.00101188566268498,-0.0110530021571708,-0.0105328210718767,-0.0112195636356736,-0.0135423318873571,-0.0126356164169614
mcmig001,153,1999,0.00593914389307302,0.00574382810392943,0.00572892511139428,0.00708595128470147,0.00576873777271742,0.00681680438788537,0.00448957979695371,0.00644049614608494,0.00571414802534512,0.00554471014540653,0.00703966290824119,0.00561461612824752,0.00596239073416676
mcnib001,54,1999,0.00939572341919865,0.00939064643501314,0.00790469382204439,0.00985104374131332,0.00689375566605694,0.00889083069546845,0.00666998366603147,0.00579752753955579,0.0089564216556042,0.00860181196457567,0.00912826651213555,0.00977256248452979,0.00928108009250123
meadb001,795,1999,0.0116914690597922,0.0114587851056715,0.0180431221801478,0.0115787618004371,0.00955497788769866,0.0105224409656025,0.00934243873094883,0.0103722757063054,0.0103508696129523,0.0103035403756202,0.00949833835099816,0.0106700193072021,0.0121060883811454
mechg001,375,1999,-0.00399254843809862,-0.0036368630816785,0.000692058907337223,-0.00382088171872531,-0.00767410830223642,-0.00552052481195342,-0.00651729195852041,-0.0028698374138224,-0.00438435229849267,-0.00418174336773164,-0.00545182441803575,-0.00392861390729895,-0.00404352818614442
mecij001,90,1999,-0.00929055933584785,-0.0090853488272478,-0.00838652842360213,-0.00943762827363306,-0.0087149072793162,-0.00898661179363507,-0.00958302921690398,-0.00705669907943059,-0.00886301497674546,-0.00853922629351845,-0.00854246368446855,-0.00881904575643849,-0.00927802783139488
medir001,110,1999,-0.000911609598726254,-0.000297609601517967,0.0013086911032243,-0.00108468387254628,-0.00052840675575743,-0.00108114839634563,-0.00146108169641625,0.00067168286983661,-0.00131087428335703,-0.00129770391194696,-4.87129128460075e-05,-0.0011284265326283,-0.000937874514369861
mendr001,536,1999,-0.00946466903874013,-0.00985941731826981,-0.00753297129967577,-0.0091262846548859,-0.00400221309490662,-0.00943521583471116,-0.0103260176273598,-0.0039434937562469,-0.00914679084241516,-0.00855887112513718,-0.00851588410681942,-0.00903816234386139,-0.00973463052696064
merck001,588,1999,0.0143744062935775,0.0140776419794534,0.0145961298596971,0.0142951905544251,0.0131989743896589,0.0176999739997555,0.0127396307857064,0.014779552049974,0.0135735010284583,0.0129374649707117,0.0128951225135129,0.0134831104142151,0.0141267496468293
mesaj001,325,1999,0.0113465002991165,0.0112620089341203,0.00661544567136491,0.0131577029209121,0.00499336995345701,0.00955966217385772,0.00703957189824201,0.00788053536591226,0.0149987042494096,0.0156094805442575,0.0131536043800286,0.011545969334535,0.0110849970392914
miced001,296,1999,-0.00161061026070864,-0.00127787447236882,0.00196861028533142,-0.00202313212281227,-0.000454249542185886,-0.00175274850311177,0.000367568656601126,0.00365132559199578,-9.78060851220729e-05,-0.000584698147952676,0.000115923517273703,-0.00137610534207318,-0.00125722455477106
milla001,321,1999,0.00400469363226485,0.00395214056755591,0.00552802475641401,0.00364075395008075,0.00420937855063629,0.00209439055601929,0.00398219277192591,0.00552788499907882,0.0049237107614406,0.00537388695212621,0.00580779352808167,0.00434492104350863,0.0041496490195055
millk003,17,1999,0.00775768967735281,0.00783246305704225,0.00675289316812564,0.00820231664259836,0.00562462851897337,0.00725919663765003,0.00621635361036901,0.00548518861371973,0.00714857912016335,0.00703837139813866,0.00790266215358134,0.00794237779835591,0.00771113100481835
millk004,906,1999,-0.0488142403331223,-0.0483438473799336,-0.0394146791613163,-0.0505491955808719,-0.0368336318013381,-0.0441624900358907,-0.0422165111690927,-0.0328187394307784,-0.0490414097504798,-0.0481994981452895,-0.0510636276234251,-0.0500712687114166,-0.0482869438186047
millt001,214,1999,-0.00815076592482377,-0.00818946367101399,-0.00656768907033495,-0.0090986232880806,-0.00659078199431297,-0.00755922982649216,-0.00699292000829916,-0.00601946084253998,-0.00703889908598321,-0.00783746149837019,-0.00673385912783913,-0.00829191883713324,-0.00818461188444219
millt002,232,1999,0.00966992357607943,0.0097933964017019,0.0108616461411158,0.00980386702682993,0.0107247263958849,0.0100195844856079,0.00963880584579077,0.0113251545909568,0.00852491609037853,0.00867952380829884,0.0111388121711566,0.00968126485267607,0.00975635394187933
millw001,52,1999,0.0134809611077571,0.0136870215737965,0.0114357380738938,0.0146893710909448,0.0107869022367493,0.0128318310933258,0.0111423793692,0.0101707000540101,0.012543303730703,0.0126791718399922,0.0136281201686874,0.0135149279674903,0.013310670780198
milte001,858,1999,-0.0243994914974999,-0.0243876544204744,-0.0222017984723657,-0.023942763971069,-0.0215362103913834,-0.0254401932662468,-0.0235839372464326,-0.0264153108766959,-0.024555625453225,-0.0241570747389671,-0.0266245026223682,-0.0239486692354372,-0.0245250412010557
mints001,23,1999,0.005087866676301,0.00500160461262402,0.00415416030730176,0.00600419621321242,0.00390120029240808,0.00443236107363439,0.00437848753197464,0.00392539235813561,0.00474914097722877,0.00487464975120294,0.00529228315307417,0.0052729813510731,0.0049586537021082
mlicd001,883,1999,0.00186548500578914,0.00208130845889431,0.00134926075505561,0.000987911729849268,0.000942257124011666,0.0044341905801121,0.00365154766454045,-0.00130438113657944,-0.000115571087820959,0.000403204978683388,-0.00020855829844347,0.00189670045031684,0.00171268188027214
moehb001,859,1999,-0.00166652813420007,-0.00155596930005351,-0.00343977881596705,-0.00442409641493596,-0.00288309460123915,8.4505935282573e-05,0.000315726166270419,-0.00592496518410247,-0.00219151101357424,-0.00205419248963035,-0.00390850032445425,-0.00095159483103102,-0.00174847324201254
mohlm001,210,1999,-0.00631767814965927,-0.00636929975053964,-0.00362325250930806,-0.00616881352044015,-0.00522208651976126,-0.00475103527297115,-0.00682581057945368,-0.0011134668620329,-0.00579642679789772,-0.00559504928674361,-0.00492096629766428,-0.00641622043512474,-0.00645215606796315
molig001,102,1999,0.00328603081294699,0.00328982163554868,0.00214878299296076,0.00348115287846924,0.00260321722950762,0.00154830273214269,0.00372931268494739,0.00230155822147671,0.00352996195564149,0.00333952756420183,0.00409111622121767,0.00285888686468816,0.00324225725513395
montj002,237,1999,0.0163038481865705,0.0161933480736481,0.0119443021018612,0.0172529473933874,0.0106285715821988,0.0135306557503212,0.0171723325469182,0.0129343434002081,0.0187551432598041,0.0188163389370274,0.0177843788407037,0.0163287632011879,0.0159053231162095
monts001,268,1999,-0.00778315777776622,-0.00778893129011626,-0.00562656265415491,-0.00839746299061052,-0.00656939664272891,-0.00711936548045992,-0.00390871129484104,-0.00193553025637035,-0.00580310244455252,-0.00570870057640385,-0.00614903594980321,-0.00848302116476094,-0.00743742288197487
moreo002,34,1999,-0.00365848668241151,-0.00357290804282726,-0.00322441720071612,-0.0027557710864189,-0.00311987147655554,-0.00376610778857592,-0.00236248066633122,-0.00194536175150796,-0.00331505028419494,-0.00327027787194115,-0.00334151722611377,-0.00383760826311349,-0.00366180695088093
morgm001,632,1999,0.0283007554965442,0.0282076141279157,0.0202293896343827,0.0293693597380981,0.0234647856067232,0.0298383767831411,0.0221954747858507,0.018158139118633,0.0268478930467416,0.0267470300106103,0.0268028592947729,0.027197063725389,0.0281167088975366
morma001,246,1999,0.00978980849085955,0.00963633470641555,0.00625035359421344,0.00890622448841982,0.00528998441625633,0.0072432788062579,0.0109665033792901,0.00402300382970261,0.00836623041421691,0.0080088209420207,0.0113157344738186,0.00945973103439876,0.00952103018727566
morrj004,21,1999,0.000247043372423243,0.000448075525607414,0.000352987861598419,0.000281414806060217,-0.000182304428222163,0.000232204281866299,-0.000332828761452896,5.38208503275061e-05,0.000450556918305042,0.000248565302084576,0.000443392521832882,0.00025234105816876,0.000170068244574476
